TimeStamp	POS_X	POS_Y	POS_Z	Q_W	Q_X	Q_Y	Q_Z	Throttle	Steering	Brake	Gear	Handbrake	RPM	Speed	ImageFile
1608535333339	127.340233	-7.997427	-0.605399	0.777511	0.002811	-0.002478	-0.628858	0.000000	-0.500000	0.000000	0	0	303.743439	3.934128	img__0_1608535333339276000.png
1608535333383	127.345718	-8.061187	-0.605864	0.775193	0.002802	-0.002488	-0.631714	0.000000	-0.500000	0.000000	0	0	301.862854	3.932706	img__0_1608535333382817000.png
1608535333436	127.364555	-8.353994	-0.605954	0.764425	0.002752	-0.002529	-0.644701	0.000000	-0.500000	0.000000	0	0	293.834595	3.927014	img__0_1608535333436576000.png
1608535333480	127.368523	-8.448203	-0.606091	0.760918	0.002738	-0.002544	-0.648838	0.000000	-0.500000	0.000000	0	0	291.572693	3.925251	img__0_1608535333480799000.png
1608535333532	127.374092	-8.752753	-0.605569	0.749426	0.002686	-0.002584	-0.662078	0.000000	-0.500000	0.000000	0	0	284.000732	3.919834	img__0_1608535333532374000.png
1608535333592	127.376610	-8.996616	-0.605709	0.741637	0.002421	-0.002331	-0.670793	0.000000	0.000000	0.000000	0	0	277.877502	3.944359	img__0_1608535333591805000.png
1608535333627	127.379089	-9.067945	-0.606080	0.740146	0.002242	-0.002151	-0.672439	0.000000	0.000000	0.000000	0	0	275.301086	3.948602	img__0_1608535333627373000.png
1608535333676	127.392868	-9.270156	-0.606079	0.738427	0.001466	-0.001409	-0.674331	0.000000	0.000000	0.000000	0	0	270.645935	3.946532	img__0_1608535333676230000.png
1608535333723	127.408844	-9.455418	-0.606055	0.738183	0.000818	-0.000803	-0.674600	0.000000	0.000000	0.000000	0	0	266.231903	3.944126	img__0_1608535333723443000.png
1608535333791	127.437828	-9.781879	-0.605694	0.738141	0.000123	-0.000154	-0.674646	1.000000	0.000000	0.000000	0	0	273.613403	3.940115	img__0_1608535333791658000.png
1608535333860	127.459267	-10.021694	-0.606000	0.738140	-0.000125	0.000080	-0.674647	1.000000	0.000000	0.000000	0	0	369.886993	3.936971	img__0_1608535333860639000.png
1608535333898	127.469147	-10.132132	-0.606321	0.738140	-0.000190	0.000143	-0.674647	1.000000	0.000000	0.000000	0	0	475.497498	3.935108	img__0_1608535333898496000.png
1608535333973	127.497963	-10.453325	-0.606007	0.738140	-0.000265	0.000218	-0.674647	1.000000	0.000000	0.000000	0	0	793.421265	3.931317	img__0_1608535333973373000.png
1608535334010	127.514343	-10.635595	-0.605938	0.738140	-0.000262	0.000217	-0.674647	1.000000	0.000000	0.000000	0	0	999.780579	3.929004	img__0_1608535334010248000.png
1608535334057	127.530846	-10.819250	-0.605689	0.738140	-0.000240	0.000199	-0.674647	1.000000	0.000000	0.000000	0	0	1218.504272	3.926536	img__0_1608535334056972000.png
1608535334114	127.550781	-11.040590	-0.605935	0.738140	-0.000202	0.000167	-0.674647	1.000000	0.000000	0.000000	0	0	1195.077148	3.923692	img__0_1608535334113808000.png
1608535334168	127.563484	-11.181741	-0.606317	0.738140	-0.000176	0.000145	-0.674647	1.000000	0.000000	0.000000	0	0	1175.357788	3.921252	img__0_1608535334168110000.png
1608535334225	127.583061	-11.399136	-0.605999	0.738140	-0.000136	0.000109	-0.674647	1.000000	0.000000	0.000000	0	0	1152.558960	3.918385	img__0_1608535334225363000.png
1608535334273	127.605049	-11.643186	-0.605074	0.738140	-0.000160	0.000003	-0.674648	1.000000	0.000000	0.000000	1	0	1351.031982	3.857274	img__0_1608535334273570000.png
1608535334326	127.622322	-11.842891	-0.605877	0.737937	-0.000143	-0.000108	-0.674869	1.000000	-0.500000	0.000000	1	0	1593.743286	3.837793	img__0_1608535334325908000.png
1608535334372	127.634224	-12.043903	-0.605761	0.736231	0.000165	-0.000344	-0.676730	1.000000	-0.500000	0.000000	1	0	1807.837646	3.851012	img__0_1608535334372640000.png
1608535334431	127.641121	-12.259741	-0.605737	0.732998	0.000621	-0.000596	-0.680230	1.000000	0.000000	0.000000	1	0	2021.190552	3.906487	img__0_1608535334431007000.png
1608535334475	127.646629	-12.368469	-0.606248	0.732136	0.000680	-0.000530	-0.681158	1.000000	0.000000	0.000000	1	0	2159.496582	3.960155	img__0_1608535334474862000.png
1608535334529	127.660721	-12.578510	-0.606189	0.731758	0.000636	-0.000218	-0.681564	1.000000	0.000000	0.000000	1	0	2339.436523	4.050423	img__0_1608535334529099000.png
1608535334578	127.673149	-12.755424	-0.606030	0.731707	0.000618	0.000030	-0.681619	1.000000	0.000000	0.000000	1	0	2499.623779	4.144019	img__0_1608535334578774000.png
1608535334616	127.687653	-12.960933	-0.605447	0.731696	0.000626	0.000269	-0.681631	1.000000	0.000000	0.000000	1	0	2613.770996	4.219389	img__0_1608535334616478000.png
1608535334666	127.702675	-13.173174	-0.606279	0.731693	0.000662	0.000471	-0.681634	1.000000	0.000000	0.000000	1	0	2763.575928	4.328678	img__0_1608535334665887000.png
1608535334717	127.714363	-13.338140	-0.606318	0.731693	0.000702	0.000601	-0.681633	1.000000	0.000000	0.000000	1	0	2854.809082	4.400043	img__0_1608535334717370000.png
1608535334768	127.733551	-13.609076	-0.606243	0.731694	0.000776	0.000771	-0.681633	1.000000	0.000000	0.000000	1	0	3057.758545	4.566396	img__0_1608535334768275000.png
1608535334819	127.750488	-13.848012	-0.606525	0.731695	0.000843	0.000888	-0.681632	1.000000	0.000000	0.000000	1	0	3197.627441	4.691234	img__0_1608535334819278000.png
1608535334885	127.772614	-14.160144	-0.606433	0.731696	0.000930	0.001007	-0.681630	1.000000	0.000000	0.000000	1	0	3376.306641	4.859602	img__0_1608535334885512000.png
1608535334924	127.792061	-14.434292	-0.606240	0.731697	0.000998	0.001086	-0.681628	1.000000	0.000000	0.000000	1	0	3500.215088	4.981759	img__0_1608535334923905000.png
1608535334983	127.806870	-14.643283	-0.607143	0.731699	0.001055	0.001145	-0.681626	1.000000	0.000000	0.000000	1	0	3628.487061	5.115104	img__0_1608535334983585000.png
1608535335018	127.820000	-14.828147	-0.607329	0.731700	0.001096	0.001186	-0.681625	1.000000	0.000000	0.000000	1	0	3721.800537	5.214573	img__0_1608535335018103000.png
1608535335076	127.841026	-15.124482	-0.607289	0.731702	0.001153	0.001239	-0.681623	1.000000	0.000000	0.000000	1	0	3864.483398	5.370712	img__0_1608535335076555000.png
1608535335115	127.862984	-15.434096	-0.607217	0.731704	0.001205	0.001286	-0.681620	1.000000	0.000000	0.000000	1	0	3982.993164	5.504664	img__0_1608535335115499000.png
1608535335174	127.880333	-15.678581	-0.607174	0.731705	0.001236	0.001313	-0.681619	1.000000	0.000000	0.000000	1	0	4101.696289	5.639952	img__0_1608535335174481000.png
1608535335240	127.911171	-16.113264	-0.607097	0.731708	0.001287	0.001357	-0.681615	1.000000	0.000000	0.000000	1	0	4255.574707	5.820213	img__0_1608535335240687000.png
1608535335278	127.929840	-16.405031	-0.607076	0.731138	0.001432	0.001272	-0.682227	1.000000	-0.500000	0.000000	1	0	4373.881348	5.960028	img__0_1608535335278136000.png
1608535335336	127.940056	-16.604753	-0.607064	0.730053	0.001592	0.001116	-0.683387	1.000000	-0.500000	0.000000	1	0	4490.319824	6.087600	img__0_1608535335336280000.png
1608535335389	127.950966	-17.019663	-0.607034	0.725394	0.002197	0.000542	-0.688330	1.000000	0.000000	0.000000	1	0	4605.827148	6.221209	img__0_1608535335389461000.png
1608535335444	127.960083	-17.279316	-0.607022	0.723788	0.002223	0.000537	-0.690019	1.000000	0.000000	0.000000	1	0	4742.280762	6.387177	img__0_1608535335443879000.png
1608535335482	127.975876	-17.636047	-0.607011	0.723227	0.002057	0.000737	-0.690607	1.000000	0.000000	0.000000	1	0	4846.430176	6.519380	img__0_1608535335482833000.png
1608535335524	127.983315	-17.799873	-0.607009	0.723141	0.001987	0.000821	-0.690697	1.000000	0.000000	0.000000	0	0	4953.888672	6.619211	img__0_1608535335524277000.png
1608535335590	128.003464	-18.241253	-0.606899	0.723079	0.001566	0.000768	-0.690763	1.000000	0.000000	0.000000	0	0	4840.546875	6.597881	img__0_1608535335590557000.png
1608535335628	128.019638	-18.595766	-0.606797	0.723072	0.001218	0.000640	-0.690771	1.000000	0.000000	0.000000	0	0	4764.000488	6.596979	img__0_1608535335628089000.png
1608535335682	128.035980	-18.954296	-0.606713	0.723071	0.000941	0.000528	-0.690773	1.000000	0.000000	0.000000	2	0	4437.496094	6.633624	img__0_1608535335682448000.png
1608535335738	128.047882	-19.215065	-0.606759	0.723072	0.001012	0.000700	-0.690772	1.000000	0.000000	0.000000	2	0	4402.648438	6.817351	img__0_1608535335737929000.png
1608535335780	128.063675	-19.561127	-0.606848	0.723074	0.001194	0.000992	-0.690769	1.000000	0.000000	0.000000	2	0	4375.199219	6.992808	img__0_1608535335780607000.png
1608535335837	128.078812	-19.892813	-0.606907	0.723076	0.001316	0.001187	-0.690766	1.000000	0.000000	0.000000	2	0	4344.255859	7.208438	img__0_1608535335836971000.png
1608535335872	128.091583	-20.172390	-0.606953	0.723078	0.001412	0.001331	-0.690764	1.000000	0.000000	0.000000	2	0	4326.218262	7.349909	img__0_1608535335872427000.png
1608535335932	128.111954	-20.618202	-0.607002	0.723081	0.001518	0.001489	-0.690760	1.000000	0.000000	0.000000	2	0	4300.305176	7.578073	img__0_1608535335932121000.png
1608535335989	128.136810	-21.161768	-0.607045	0.723085	0.001615	0.001626	-0.690756	1.000000	0.000000	0.000000	2	0	4277.822266	7.816502	img__0_1608535335989155000.png
1608535336032	128.147308	-21.391394	-0.607055	0.723086	0.001638	0.001659	-0.690754	1.000000	0.000000	0.000000	2	0	4267.070801	7.951883	img__0_1608535336031924000.png
1608535336082	128.169754	-21.882126	-0.607073	0.723090	0.001681	0.001716	-0.690749	1.000000	0.000000	0.000000	2	0	4254.314453	8.149198	img__0_1608535336082000000.png
1608535336131	128.183105	-22.174101	-0.607080	0.723093	0.001698	0.001737	-0.690747	1.000000	0.000000	0.000000	2	0	4246.320801	8.310062	img__0_1608535336131025000.png
1608535336178	128.201202	-22.569109	-0.607087	0.723096	0.001716	0.001760	-0.690743	1.000000	0.000000	0.000000	2	0	4240.348633	8.477811	img__0_1608535336178187000.png
1608535336234	128.219833	-22.976250	-0.607092	0.723099	0.001726	0.001773	-0.690740	1.000000	0.000000	0.000000	2	0	4237.273438	8.615349	img__0_1608535336234546000.png
1608535336288	128.243515	-23.493313	-0.607102	0.723103	0.001732	0.001783	-0.690736	1.000000	0.000000	0.000000	2	0	4235.653809	8.844807	img__0_1608535336288773000.png
1608535336327	128.258423	-23.818823	-0.607107	0.723106	0.001731	0.001786	-0.690733	1.000000	0.000000	0.000000	2	0	4236.839355	8.990535	img__0_1608535336327742000.png
1608535336386	128.284897	-24.396694	-0.607092	0.723111	0.001722	0.001775	-0.690728	1.000000	0.000000	0.000000	2	0	4241.424805	9.187209	img__0_1608535336386543000.png
1608535336432	128.304108	-24.815998	-0.607086	0.723114	0.001716	0.001766	-0.690724	1.000000	0.000000	0.000000	2	0	4247.045410	9.337107	img__0_1608535336431970000.png
1608535336487	128.326614	-25.306755	-0.607083	0.723118	0.001706	0.001753	-0.690720	1.000000	0.000000	0.000000	2	0	4255.654785	9.508119	img__0_1608535336487070000.png
1608535336532	128.354980	-25.925608	-0.607085	0.723123	0.001684	0.001734	-0.690715	1.000000	0.000000	0.000000	2	0	4267.491211	9.692044	img__0_1608535336532425000.png
1608535336588	128.379440	-26.458628	-0.607073	0.723128	0.001673	0.001722	-0.690710	1.000000	0.000000	0.000000	2	0	4280.664551	9.860327	img__0_1608535336588259000.png
1608535336630	128.399292	-26.891249	-0.607064	0.723131	0.001663	0.001708	-0.690706	1.000000	0.000000	0.000000	2	0	4293.142578	9.999437	img__0_1608535336630702000.png
1608535336688	128.411652	-27.160673	-0.607061	0.723133	0.001658	0.001701	-0.690705	1.000000	0.000000	0.000000	2	0	4301.280273	10.082308	img__0_1608535336688436000.png
1608535336732	128.438187	-27.738588	-0.607054	0.723138	0.001642	0.001682	-0.690700	1.000000	0.000000	0.000000	2	0	4323.256348	10.286749	img__0_1608535336731973000.png
1608535336788	128.466278	-28.350405	-0.607048	0.723142	0.001627	0.001665	-0.690696	1.000000	0.000000	0.000000	2	0	4344.592773	10.462829	img__0_1608535336788829000.png
1608535336837	128.487579	-28.833681	-0.607042	0.722890	0.001660	0.001603	-0.690959	1.000000	-0.500000	0.000000	2	0	4364.758789	10.603088	img__0_1608535336837098000.png
1608535336886	128.510269	-29.548344	-0.607028	0.720177	0.002053	0.001146	-0.693786	1.000000	-0.500000	0.000000	2	0	4394.906250	10.766436	img__0_1608535336886754000.png
1608535336941	128.517075	-30.038221	-0.607020	0.716348	0.002538	0.000614	-0.697738	1.000000	0.000000	0.000000	2	0	4417.801758	10.890238	img__0_1608535336940895000.png
1608535336977	128.519485	-30.348085	-0.607020	0.713849	0.002797	0.000345	-0.700294	1.000000	0.000000	0.000000	2	0	4435.823242	10.998180	img__0_1608535336976796000.png
1608535337022	128.525055	-30.851532	-0.607017	0.711432	0.002936	0.000185	-0.702749	1.000000	0.000000	0.000000	2	0	4457.833496	11.127760	img__0_1608535337022364000.png
1608535337100	128.536438	-31.906523	-0.607010	0.709773	0.002857	0.000228	-0.704425	1.000000	0.000000	0.000000	2	0	4499.959473	11.378005	img__0_1608535337100184000.png
1608535337155	128.541916	-32.538914	-0.607007	0.709553	0.002740	0.000332	-0.704646	1.000000	0.000000	0.000000	2	0	4528.594238	11.538692	img__0_1608535337155415000.png
1608535337193	128.544556	-32.873463	-0.607006	0.709503	0.002672	0.000395	-0.704697	1.000000	0.000000	0.000000	2	0	4544.990723	11.629220	img__0_1608535337193608000.png
1608535337232	128.548767	-33.436707	-0.607003	0.709467	0.002531	0.000520	-0.704734	1.000000	0.000000	0.000000	2	0	4569.428711	11.756186	img__0_1608535337231915000.png
1608535337296	128.554214	-34.206253	-0.606998	0.709458	0.002327	0.000703	-0.704744	1.000000	0.000000	0.000000	2	0	4605.299805	11.938645	img__0_1608535337296735000.png
1608535337351	128.557510	-34.686695	-0.606995	0.709460	0.002199	0.000817	-0.704741	1.000000	0.000000	0.000000	2	0	4632.600098	12.073199	img__0_1608535337351183000.png
1608535337393	128.562134	-35.371597	-0.606991	0.709467	0.002036	0.000961	-0.704735	1.000000	0.000000	0.000000	2	0	4660.818359	12.208691	img__0_1608535337393419000.png
1608535337445	128.566360	-36.005013	-0.606987	0.709473	0.001909	0.001071	-0.704729	1.000000	0.000000	0.000000	2	0	4693.422363	12.363212	img__0_1608535337445615000.png
1608535337505	128.571060	-36.712307	-0.606984	0.709479	0.001794	0.001171	-0.704723	1.000000	0.000000	0.000000	2	0	4727.510742	12.516811	img__0_1608535337505155000.png
1608535337544	128.574554	-37.238331	-0.606981	0.709482	0.001723	0.001229	-0.704720	1.000000	0.000000	0.000000	2	0	4751.626953	12.624721	img__0_1608535337544040000.png
1608535337631	128.581299	-38.251080	-0.606976	0.709489	0.001618	0.001311	-0.704714	1.000000	0.000000	0.000000	2	0	4802.895020	12.849043	img__0_1608535337631729000.png
1608535337668	128.583801	-38.625183	-0.606975	0.709491	0.001589	0.001333	-0.704712	1.000000	0.000000	0.000000	2	0	4824.588379	12.942108	img__0_1608535337668021000.png
1608535337730	128.589142	-39.420521	-0.606971	0.709495	0.001536	0.001369	-0.704708	1.000000	0.000000	0.000000	2	0	4864.020996	13.109119	img__0_1608535337730656000.png
1608535337765	128.592270	-39.886883	-0.606970	0.709498	0.001514	0.001382	-0.704705	1.000000	0.000000	0.000000	0	0	4939.769043	13.203009	img__0_1608535337765116000.png
1608535337826	128.598801	-40.855122	-0.606886	0.709502	0.001281	0.001199	-0.704701	1.000000	0.000000	0.000000	0	0	4826.376465	13.218575	img__0_1608535337826198000.png
1608535337876	128.603226	-41.509972	-0.606794	0.709503	0.001036	0.000975	-0.704701	1.000000	0.000000	0.000000	0	0	4745.218750	13.209467	img__0_1608535337876111000.png
1608535337935	128.608444	-42.279556	-0.606714	0.709504	0.000823	0.000778	-0.704700	1.000000	0.000000	0.000000	3	0	4470.632812	13.247483	img__0_1608535337935221000.png
1608535337972	128.610779	-42.624214	-0.606728	0.709505	0.000855	0.000816	-0.704700	1.000000	0.000000	0.000000	3	0	4431.303711	13.346799	img__0_1608535337972218000.png
1608535338027	128.617279	-43.582241	-0.606810	0.709509	0.001058	0.001028	-0.704695	1.000000	0.000000	0.000000	3	0	4375.496582	13.540715	img__0_1608535338027700000.png
1608535338074	128.620102	-44.000305	-0.606831	0.709511	0.001111	0.001084	-0.704693	1.000000	0.000000	0.000000	3	0	4345.199707	13.656674	img__0_1608535338073993000.png
1608535338115	128.625473	-44.791069	-0.606875	0.709516	0.001219	0.001195	-0.704688	1.000000	0.000000	0.000000	3	0	4310.597656	13.800900	img__0_1608535338115829000.png
1608535338183	128.631912	-45.733799	-0.606908	0.709522	0.001304	0.001281	-0.704681	1.000000	0.000000	0.000000	3	0	4269.329102	13.994280	img__0_1608535338182941000.png
1608535338223	128.634308	-46.085979	-0.606915	0.709524	0.001320	0.001298	-0.704679	1.000000	0.000000	0.000000	3	0	4251.422363	14.088692	img__0_1608535338223152000.png
1608535338277	128.640549	-46.997509	-0.606931	0.709530	0.001361	0.001339	-0.704673	1.000000	0.000000	0.000000	3	0	4224.240723	14.249640	img__0_1608535338277283000.png
1608535338322	128.643295	-47.396732	-0.606936	0.709532	0.001374	0.001351	-0.704671	1.000000	0.000000	0.000000	3	0	4205.589844	14.376719	img__0_1608535338322806000.png
1608535338404	128.649612	-48.316711	-0.606943	0.709538	0.001394	0.001372	-0.704664	1.000000	0.000000	0.000000	3	0	4182.419922	14.565718	img__0_1608535338404725000.png
1608535338465	128.658051	-49.541809	-0.606947	0.709545	0.001403	0.001379	-0.704657	1.000000	0.000000	0.000000	3	0	4164.580566	14.757498	img__0_1608535338465772000.png
1608535338562	128.665955	-50.687317	-0.606945	0.709553	0.001399	0.001375	-0.704650	1.000000	0.000000	0.000000	3	0	4151.139648	14.968954	img__0_1608535338562093000.png
1608535338624	128.675735	-52.095154	-0.606940	0.709561	0.001386	0.001363	-0.704641	1.000000	0.000000	0.000000	3	0	4144.645020	15.160192	img__0_1608535338624175000.png
1608535338688	128.678711	-52.525154	-0.606938	0.709563	0.001382	0.001358	-0.704639	1.000000	0.000000	0.000000	3	0	4142.979004	15.284757	img__0_1608535338688231000.png
1608535338736	128.684799	-53.399117	-0.606934	0.709568	0.001371	0.001347	-0.704634	1.000000	0.000000	0.000000	3	0	4143.401367	15.412811	img__0_1608535338736202000.png
1608535338777	128.691696	-54.390102	-0.606932	0.709574	0.001359	0.001336	-0.704628	1.000000	0.000000	0.000000	3	0	4145.296387	15.517238	img__0_1608535338776969000.png
1608535338848	128.699631	-55.527756	-0.606942	0.709580	0.001338	0.001325	-0.704622	1.000000	0.000000	0.000000	3	0	4151.097656	15.689217	img__0_1608535338848304000.png
1608535338889	128.703857	-56.132996	-0.606932	0.709584	0.001331	0.001320	-0.704619	1.000000	0.000000	0.000000	3	0	4155.797363	15.783773	img__0_1608535338889488000.png
1608535338937	128.707336	-56.628647	-0.606922	0.709587	0.001323	0.001309	-0.704616	1.000000	0.000000	0.000000	3	0	4161.000488	15.872997	img__0_1608535338937565000.png
1608535338980	128.712692	-57.391766	-0.606926	0.709591	0.001307	0.001296	-0.704611	1.000000	0.000000	0.000000	3	0	4168.217285	15.979553	img__0_1608535338980219000.png
1608535339039	128.720932	-58.562607	-0.606915	0.709598	0.001292	0.001285	-0.704605	1.000000	0.000000	0.000000	3	0	4180.140137	16.129356	img__0_1608535339039232000.png
1608535339085	128.726074	-59.293709	-0.606904	0.709602	0.001289	0.001275	-0.704600	1.000000	0.000000	0.000000	3	0	4189.572754	16.233261	img__0_1608535339084702000.png
1608535339134	128.731827	-60.108036	-0.606899	0.709606	0.001282	0.001263	-0.704596	1.000000	0.000000	0.000000	3	0	4200.735840	16.345703	img__0_1608535339134424000.png
1608535339187	128.736130	-60.717846	-0.606897	0.709610	0.001277	0.001257	-0.704593	1.000000	0.000000	0.000000	3	0	4211.879883	16.449377	img__0_1608535339187794000.png
1608535339235	128.743637	-61.776508	-0.606892	0.709615	0.001267	0.001244	-0.704587	1.000000	0.000000	0.000000	3	0	4226.009277	16.572144	img__0_1608535339235737000.png
1608535339281	128.747223	-62.282097	-0.606891	0.709617	0.001263	0.001239	-0.704585	1.000000	0.000000	0.000000	3	0	4236.654785	16.659327	img__0_1608535339280839000.png
1608535339332	128.754990	-63.375496	-0.606887	0.709623	0.001253	0.001228	-0.704579	1.000000	0.000000	0.000000	3	0	4252.793457	16.785143	img__0_1608535339332064000.png
1608535339391	128.762100	-64.375092	-0.606883	0.709628	0.001244	0.001220	-0.704574	1.000000	0.000000	0.000000	3	0	4270.385254	16.915180	img__0_1608535339391787000.png
1608535339436	128.767487	-65.131187	-0.606881	0.709632	0.001239	0.001214	-0.704570	1.000000	0.000000	0.000000	3	0	4284.112305	17.012266	img__0_1608535339436107000.png
1608535339498	128.775421	-66.240891	-0.606878	0.709637	0.001232	0.001207	-0.704565	1.000000	0.000000	0.000000	3	0	4302.721191	17.139183	img__0_1608535339498477000.png
1608535339532	128.779236	-66.772705	-0.606877	0.709641	0.001228	0.001203	-0.704562	1.000000	0.000000	0.000000	3	0	4315.033203	17.220610	img__0_1608535339532000000.png
1608535339585	128.784134	-67.455132	-0.606875	0.709644	0.001223	0.001199	-0.704558	1.000000	0.000000	0.000000	3	0	4331.419434	17.326363	img__0_1608535339585238000.png
1608535339627	128.791138	-68.433220	-0.606873	0.709649	0.001217	0.001193	-0.704553	1.000000	0.000000	0.000000	3	0	4347.993652	17.430683	img__0_1608535339627428000.png
1608535339683	128.798157	-69.409462	-0.606870	0.709654	0.001211	0.001187	-0.704548	0.000000	0.000000	0.000000	3	0	4204.109375	17.546885	img__0_1608535339683338000.png
1608535339753	128.802963	-70.077003	-0.606866	0.709657	0.001200	0.001176	-0.704545	0.000000	0.000000	0.000000	3	0	3667.166260	17.664640	img__0_1608535339753543000.png
1608535339786	128.811279	-71.229523	-0.606834	0.709663	0.001118	0.001094	-0.704540	0.000000	0.000000	0.000000	0	0	3616.625244	17.691214	img__0_1608535339786834000.png
1608535339859	128.820541	-72.508224	-0.606725	0.709666	0.000845	0.000819	-0.704537	0.000000	0.000000	0.000000	0	0	3524.305176	17.674799	img__0_1608535339859211000.png
1608535339904	128.824112	-73.003075	-0.606692	0.709667	0.000760	0.000733	-0.704536	0.000000	0.000000	0.000000	0	0	3479.207031	17.665199	img__0_1608535339904258000.png
1608535339936	128.830383	-73.867134	-0.606630	0.709668	0.000605	0.000576	-0.704535	0.000000	0.000000	0.000000	2	0	3246.577637	17.647181	img__0_1608535339936730000.png
1608535339997	128.838226	-74.948517	-0.606550	0.709668	0.000404	0.000373	-0.704536	0.000000	0.000000	0.000000	2	0	2929.830322	17.588879	img__0_1608535339996868000.png
1608535340051	128.845139	-75.903427	-0.606473	0.709667	0.000208	0.000175	-0.704537	0.000000	0.000000	0.000000	2	0	2710.439941	17.512842	img__0_1608535340051367000.png
1608535340107	128.849838	-76.550888	-0.606420	0.709666	0.000076	0.000041	-0.704538	0.000000	0.000000	0.000000	2	0	2536.183350	17.426422	img__0_1608535340107542000.png
1608535340148	128.857483	-77.605484	-0.606339	0.709663	-0.000129	-0.000167	-0.704541	0.000000	0.000000	0.000000	2	0	2399.725586	17.334204	img__0_1608535340148766000.png
1608535340204	128.864288	-78.543800	-0.606281	0.709661	-0.000275	-0.000315	-0.704544	0.000000	0.000000	0.000000	2	0	2263.482910	17.212584	img__0_1608535340204434000.png
1608535340249	128.869965	-79.328171	-0.606225	0.709657	-0.000415	-0.000459	-0.704547	0.000000	0.000000	0.000000	2	0	2178.666260	17.116383	img__0_1608535340249685000.png
1608535340291	128.875259	-80.060173	-0.606184	0.709654	-0.000519	-0.000565	-0.704550	0.000000	0.000000	0.000000	2	0	2102.760742	17.012306	img__0_1608535340291494000.png
1608535340336	128.880707	-80.813210	-0.606143	0.709651	-0.000622	-0.000670	-0.704553	0.000000	0.000000	0.000000	2	0	2037.183960	16.904518	img__0_1608535340335956000.png
1608535340396	128.888107	-81.840279	-0.606091	0.709646	-0.000751	-0.000801	-0.704558	0.000000	0.000000	0.000000	2	0	1958.930908	16.746801	img__0_1608535340396522000.png
1608535340441	128.891632	-82.327118	-0.606073	0.709643	-0.000796	-0.000848	-0.704560	0.000000	0.000000	0.000000	2	0	1917.078491	16.645367	img__0_1608535340441441000.png
1608535340492	128.899521	-83.423248	-0.606027	0.709637	-0.000911	-0.000966	-0.704566	0.000000	0.000000	0.000000	2	0	1863.960938	16.493444	img__0_1608535340492403000.png
1608535340544	128.905624	-84.271309	-0.605997	0.709633	-0.000986	-0.001042	-0.704571	0.000000	0.000000	0.000000	2	0	1822.822266	16.352913	img__0_1608535340544347000.png
1608535340609	128.913284	-85.340118	-0.605968	0.709626	-0.001061	-0.001119	-0.704576	0.000000	0.000000	0.000000	2	0	1778.615967	16.171957	img__0_1608535340608933000.png
1608535340648	128.917786	-85.969566	-0.605957	0.709623	-0.001094	-0.001152	-0.704580	0.000000	0.000000	0.000000	2	0	1754.364624	16.056379	img__0_1608535340648218000.png
1608535340686	128.920380	-86.330994	-0.605956	0.709621	-0.001109	-0.001165	-0.704582	0.000000	0.000000	0.000000	2	0	1738.782227	15.974734	img__0_1608535340686434000.png
1608535340757	128.928391	-87.453354	-0.605952	0.709614	-0.001166	-0.001212	-0.704589	0.000000	0.000000	0.000000	2	0	1705.142212	15.774484	img__0_1608535340757262000.png
1608535340792	128.934418	-88.301216	-0.605934	0.709609	-0.001176	-0.001221	-0.704594	0.000000	0.000000	0.000000	0	0	1683.095459	15.687915	img__0_1608535340791947000.png
1608535340846	128.940140	-89.106201	-0.606018	0.709606	-0.000983	-0.001026	-0.704597	0.000000	0.000000	0.000000	0	0	1654.631714	15.681570	img__0_1608535340846229000.png
1608535340894	128.945374	-89.841949	-0.606101	0.709605	-0.000813	-0.000846	-0.704599	0.000000	0.000000	0.000000	0	0	1623.789917	15.669355	img__0_1608535340894541000.png
1608535340946	128.951141	-90.657036	-0.606116	0.709604	-0.000733	-0.000767	-0.704600	0.000000	0.000000	0.000000	1	0	1621.543457	15.569186	img__0_1608535340945977000.png
1608535341000	128.954666	-91.154816	-0.606055	0.709603	-0.000856	-0.000898	-0.704601	0.000000	0.000000	0.000000	1	0	1593.871460	15.360778	img__0_1608535341000145000.png
1608535341041	128.959961	-91.901398	-0.605943	0.709598	-0.001125	-0.001176	-0.704605	0.000000	0.000000	0.000000	1	0	1568.090942	15.141078	img__0_1608535341041768000.png
1608535341090	128.965073	-92.626930	-0.605857	0.709591	-0.001341	-0.001398	-0.704611	0.000000	0.000000	0.000000	1	0	1543.021851	14.908487	img__0_1608535341089924000.png
1608535341142	128.972031	-93.612450	-0.605752	0.709581	-0.001605	-0.001667	-0.704620	0.000000	0.000000	0.000000	1	0	1515.830688	14.626093	img__0_1608535341142031000.png
1608535341197	128.975983	-94.173492	-0.605713	0.709575	-0.001700	-0.001764	-0.704626	0.000000	0.000000	0.000000	1	0	1495.860718	14.402070	img__0_1608535341197309000.png
1608535341245	128.982513	-95.101814	-0.605649	0.709564	-0.001863	-0.001930	-0.704635	0.000000	0.000000	0.000000	1	0	1475.932251	14.154520	img__0_1608535341245142000.png
1608535341298	128.987747	-95.848999	-0.605610	0.709556	-0.001959	-0.002028	-0.704643	0.000000	0.000000	0.000000	1	0	1456.870850	13.898890	img__0_1608535341298418000.png
1608535341351	128.992081	-96.471901	-0.605584	0.709549	-0.002026	-0.002096	-0.704650	-1.000000	0.000000	0.000000	-1	0	1309.230103	13.673978	img__0_1608535341351735000.png
